,Date,Open Price,Settlement Price (yuan/ton),Highest Price,Lowest Price,Price Change,Return,Settlement Volume (ton),Turnover (yuan),index_y,MSCI World Index TR,Barclays Global Aggregate Bond Index TR,Bloomberg Commodity Index TR,S&P 500 Total Return Index,MSCI World Index TR Return,Barclays Global Aggregate Bond Index TR Return,Bloomberg Commodity Index TR Return,S&P 500 Total Return Index Return
126,2020-09-02,28.09,27.8,28.8,27.8,-0.29,-0.0103,115001,3218027.8,3897,7393.548000000001,543.2097,155.4359,7358.49,1.010940123773217,0.9987457066376609,0.9909016205850835,1.0154725745442201
127,2020-09-03,27.8,27.81,28.14,27.8,0.01,0.0004,10342,287623.88,3898,7192.204000000001,543.4313,154.2912,7101.38,0.972767607649264,1.0004079455871278,0.9926355494451411,0.9650594075686724
128,2020-09-04,27.81,27.7,28.0,27.7,-0.11,-0.004,10001,277028.0,3899,7114.624,540.9628,154.49200000000002,7043.62,0.989213320423058,0.9954575674974924,1.0013014352082297,0.9918663696351976
129,2020-09-07,27.7,27.81,28.2,27.22,0.11,0.004,33501,931802.2,3902,7139.8859999999995,541.1028,154.49200000000002,7043.62,1.0035507146969396,1.0002587978323094,1.0,1.0
130,2020-09-08,27.81,27.54,28.18,25.06,-0.27,-0.0097,67679,1863576.77,3903,6981.081,541.4095,152.3703,6848.42,0.977758048237745,1.0005668054203378,0.9862666028014393,0.9722869774348986
131,2020-09-09,27.54,27.86,27.99,27.52,0.32,0.0116,38791,1080766.09,3904,7098.029,540.8823,153.0287,6986.76,1.0167521333730407,0.9990262453835775,1.0043210520685462,1.0202002797725607
132,2020-09-10,27.86,27.87,28.0,27.5,0.01,0.0004,8863,246981.6,3905,7021.314,541.4828,152.5703,6864.23,0.9891920700802997,1.001110223055922,0.9970044834727082,0.9824625434393051
133,2020-09-11,27.87,28.05,28.12,27.8,0.18,0.006500000000000001,114991,3225804.6,3906,7022.474,541.6438,152.7145,6868.22,1.0001652112410868,1.000297331697332,1.0009451380773322,1.000581274228865
134,2020-09-14,28.05,27.35,28.08,27.1,-0.7,-0.025,122134,3340397.22,3909,7107.218000000001,543.0573,153.1189,6957.91,1.0120675420086995,1.002609648628859,1.002648078604193,1.0130586964308073
135,2020-09-15,27.35,28.01,28.12,27.7,0.66,0.024100000000000003,138365,3875170.26,3910,7141.722,543.0817,153.2288,6994.33,1.004854782841894,1.0000449308019612,1.000717742878247,1.0052343304239348
136,2020-09-16,28.01,27.67,28.06,27.6,-0.34,-0.0121,115047,3183868.96,3911,7128.624,543.7684,154.299,6962.29,0.9981659885388986,1.0012644506342234,1.0069843267062066,0.995419146651645
137,2020-09-17,27.67,28.0,28.03,27.15,0.33,0.0119,106273,2975892.1,3912,7069.602,543.776,154.49,6903.82,0.9917204217812582,1.000013976538541,1.0012378563697757,0.9916019010986328
138,2020-09-18,28.0,27.57,28.0,27.55,-0.43,-0.0154,214004,5782330.39,3913,7023.556,544.5762,155.7289,6826.72,0.9934867620553463,1.0014715618195729,1.0080192892743867,0.9888322696709938
139,2020-09-21,27.57,27.89,27.93,27.7,0.32,0.0116,116888,3260171.51,3916,6909.576999999999,542.7344,151.869,6748.08,0.9837718956038792,0.9966179205040545,0.9752139776239349,0.9884805587456348
140,2020-09-22,27.89,27.31,27.99,27.31,-0.58,-0.020800000000000003,90298,2466178.82,3917,6950.835,541.6041,151.5249,6819.08,1.0059711325309786,0.9979173975336739,0.9977342314758114,1.010521511303956
141,2020-09-23,27.31,27.99,27.99,27.46,0.68,0.0249,98532,2757787.12,3918,6838.884,540.5563,151.0351,6657.82,0.983893877498171,0.998065376536108,0.9967675279772499,0.9763516486094899
142,2020-09-24,27.99,27.41,27.99,27.41,-0.58,-0.0207,97618,2675719.82,3919,6823.465999999999,539.4295,151.2472,6678.04,0.9977455385995726,0.997915480774158,1.0014043093294207,1.0030370301389946
143,2020-09-25,27.41,27.97,28.19,27.7,0.56,0.0204,115573,3233111.87,3920,6902.629,539.036,150.8655,6784.95,1.0116015819526323,0.9992705256201228,0.9974763169169413,1.016009188324718
144,2020-09-28,27.97,27.5,30.3,27.02,-0.47,-0.0168,266122,6696546.74,3923,7019.964,539.5694,151.5106,6894.27,1.01699859575243,1.000989544297598,1.0042759941802468,1.016112130524175
145,2020-09-29,27.5,27.84,27.99,27.22,0.34,0.0124,353641,10061993.62,3924,7004.558000000001,541.1673,149.974,6861.96,0.9978054018510638,1.002961435544714,0.9898581353383854,0.9953134994713
146,2020-09-30,27.84,27.53,27.98,27.02,-0.31,-0.0111,481,13241.66,3925,7027.344,540.9572,151.2189,6918.83,1.0032530246733626,0.9996117651602379,1.0083007721338366,1.0082877195436872
147,2020-10-09,27.53,27.24,28.08,25.0,-0.29,-0.0105,435702,11165113.24,3934,7269.130999999999,542.8753,156.3432,7157.92,1.0084135605804383,1.0038899964624628,1.0151582345672678,1.0088113425599685
148,2020-10-12,27.24,27.84,27.99,27.01,0.6,0.022,119170,3317553.09,3937,7358.7,543.3336,155.3359,7275.43,1.012321830491155,1.0008442086055491,0.9935571230472449,1.0164167802937167
149,2020-10-13,27.84,28.42,28.5,27.02,0.58,0.020800000000000003,321342,8150664.9,3938,7317.904,543.0469,154.8916,7229.55,0.99445608599345,0.999472331547322,0.9971397468325094,0.9936938435253999
150,2020-10-14,28.42,27.45,27.9,27.06,-0.97,-0.034100000000000005,147142,4039261.29,3939,7286.849,543.9745,155.8007,7182.38,0.9957562985248235,1.001708139757358,1.0058692659898922,0.9934753892012642
151,2020-10-15,27.45,27.11,27.68,27.02,-0.34,-0.0124,41321,1120320.48,3940,7234.525,542.8489,156.7415,7171.61,0.9928193928541678,0.9979307853585048,1.0060384837808816,0.9985004970497244
152,2020-10-16,27.11,27.78,27.78,27.78,0.67,0.024700000000000003,363998,8930671.64,3941,7247.081999999999,543.4339,156.6307,7172.7,1.001735704832038,1.0010776479421806,0.9992931036132741,1.000151988186753
153,2020-10-19,27.78,27.22,27.9,27.11,-0.56,-0.0202,315654,7915710.94,3944,7181.12,544.1573,157.0258,7055.58,0.9908981297576046,1.0013311646549838,1.002522493993834,0.9836714208038814
154,2020-10-20,27.22,27.89,27.9,27.88,0.67,0.0246,102647,3087728.74,3945,7195.384,543.9745,157.7982,7089.06,1.0019863196827237,0.999664067724535,1.0049189368880782,1.0047451804103986
155,2020-10-21,27.89,27.48,27.9,27.11,-0.41,-0.0147,168494,4630328.76,3946,7180.986999999999,545.5576,158.2179,7073.65,0.997999133889171,1.0029102467119322,1.002659726156572,0.9978262280189474
156,2020-10-22,27.48,27.88,27.88,27.88,0.4,0.0146,200388,5067817.44,3947,7190.794,543.6948,157.6012,7111.17,1.0013656897025438,0.9965855117773083,0.9961022109382063,1.0053041923193826
157,2020-10-23,27.88,27.5,27.9,27.11,-0.38,-0.0136,166163,4569548.4,3948,7219.401999999999,543.8025,157.02200000000002,7135.81,1.0039784201855873,1.0001980890749738,0.9963249010794335,1.0034649713057064
158,2020-10-26,27.5,27.5,27.89,27.5,0.0,0.0,38083,1047434.89,3951,7099.255,543.9694,156.3046,7003.21,0.9833577628728808,1.0003069128957662,0.995431213460534,0.9814176666699365
159,2020-10-27,27.5,27.21,27.9,26.0,-0.29,-0.0105,51304,1335480.13,3952,7074.286999999999,545.4697,157.0624,6982.14,0.9964830112455461,1.0027580595526147,1.004848225835964,0.996991379667324
160,2020-10-28,27.21,27.34,27.9,27.21,0.13,0.0048,12540,342822.4,3953,6851.5,543.9592,153.9736,6735.75,0.9685074976460526,0.9972308269368583,0.9803339309726581,0.9647113922092653
161,2020-10-29,27.34,27.49,27.5,27.36,0.15,0.0055000000000000005,13278,364987.5,3954,6887.094,541.7831,152.858,6816.79,1.0051950667736993,0.9959995161401811,0.9927546020876306,1.0120313253906394
162,2020-10-30,27.49,27.47,27.5,27.21,-0.02,-0.0007000000000000001,1939,53258.12,3955,6811.78,541.4746,153.349,6734.84,0.9890644733468136,0.9994305839366344,1.0032121315207578,0.987978212619136
163,2020-11-02,27.47,27.81,28.0,27.21,0.34,0.0124,196359,5459788.51,3958,6898.656999999999,541.4536,153.9511,6817.89,1.0127539350947916,0.9999612170173818,1.0039263379611214,1.012331399112674
164,2020-11-03,27.81,27.89,27.89,27.89,0.08,0.0029,999,27862.11,3959,7038.755999999999,543.2396,154.2368,6939.3,1.0203081556308713,1.0032985282580076,1.0018557840768918,1.0178075621636606
165,2020-11-04,27.89,27.21,27.21,27.21,-0.68,-0.0244,1000,27210.0,3960,7179.433000000001,544.6883,155.1609,7092.3,1.0199860600367454,1.0026667790786976,1.0059914365443268,1.0220483334053867
166,2020-11-05,27.21,27.68,27.89,27.55,0.47,0.0173,6020,166625.0,3961,7328.643,548.1579,156.2287,7231.67,1.0207829782658322,1.0063698816368922,1.0068818884138981,1.0196508889922873
167,2020-11-06,27.68,27.4,27.89,27.23,-0.28,-0.0101,2475,67813.07,3962,7339.4259999999995,548.4961,155.4409,7230.51,1.001471350153091,1.0006169755101586,0.9949573925917581,0.9998395944505212
168,2020-11-09,27.4,27.49,27.88,26.9,0.09,0.0033000000000000004,55812,1567009.2,3965,7435.156999999999,544.6831,155.2841,7315.77,1.0130433905866754,0.9930482641535646,0.9989912564839756,1.0117916993407103
169,2020-11-10,27.49,27.39,27.9,26.8,-0.1,-0.0036,31800,870913.0,3966,7450.705,544.1708,157.8803,7306.75,1.002091146158716,0.99905945310218,1.0167190330497458,0.9987670470777511
170,2020-11-11,27.39,27.83,27.9,26.88,0.44,0.0161,92555,2562974.95,3967,7513.687,543.011,157.9613,7362.65,1.0084531598016564,0.9978686838764593,1.000513046909589,1.0076504601909193
171,2020-11-12,27.83,27.79,27.91,27.5,-0.04,-0.0014000000000000002,134996,3758823.66,3968,7458.689,545.1091,157.3589,7290.69,0.9926802913137053,1.00386382596301,0.996186407683401,0.9902263451338852
172,2020-11-13,27.79,27.79,27.92,26.7,0.0,0.0,129220,3591004.07,3969,7518.606,545.8977,157.3752,7390.61,1.008033181166288,1.0014466828750428,1.0001035848623752,1.013705149992662
173,2020-11-14,27.79,27.8,28.08,27.8,0.01,0.0004,20687,575285.08,3970,7518.606,545.8977,157.3752,7390.61,1.0,1.0,1.0,1.0
174,2020-11-15,27.8,28.06,28.06,26.88,0.26,0.0094,1166,31932.08,3971,7518.606,545.8977,157.3752,7390.61,1.0,1.0,1.0,1.0
175,2020-11-16,28.06,27.92,28.02,26.0,-0.14,-0.005,317731,9347511.19,3972,7614.482,546.7667,157.4725,7476.79,1.0127518319220346,1.0015918733491642,1.0006182676813118,1.0116607424826909
176,2020-11-17,27.92,28.02,28.03,27.51,0.1,0.0036,70488,1974788.0,3973,7605.911999999999,548.4444,157.7175,7442.04,0.9988745130660234,1.0030684019344995,1.0015558272079252,0.9953522835334415
177,2020-11-18,28.02,28.19,28.25,27.3,0.17,0.0061,30981,872914.41,3974,7561.733,549.2798,158.364,7357.34,0.9941914920919412,1.0015232173033402,1.004099101241143,0.9886187120735712
178,2020-11-19,28.19,27.89,28.17,27.79,-0.3,-0.0106,930225,24610870.58,3975,7570.83,548.6534,156.9679,7386.86,1.0012030311041134,0.9988595976039898,0.9911842337905078,1.0040123196698807
179,2020-11-20,27.89,27.98,28.77,25.1,0.09,0.0032,523966,14039839.92,3976,7552.231,549.7987,158.2492,7336.76,0.997543334086223,1.0020874745331023,1.008162815454625,0.9932176865406953
180,2020-11-21,27.98,27.97,28.09,27.52,-0.01,-0.0004,192088,5372020.92,3977,7552.231,549.7987,158.2492,7336.76,1.0,1.0,1.0,1.0
181,2020-11-22,27.97,27.99,30.03,25.59,0.02,0.0007000000000000001,72000,2069523.0,3978,7552.231,549.7987,158.2492,7336.76,1.0,1.0,1.0,1.0
182,2020-11-23,27.99,28.09,28.28,27.8,0.1,0.0036,325622,9567469.04,3979,7573.101,548.5965,158.2994,7378.94,1.0027634218285961,0.9978133815158164,1.0003172211929032,1.0057491317693368
183,2020-11-24,28.09,28.22,28.49,27.9,0.13,0.0046,486954,12734115.52,3980,7693.22,549.0274,159.5275,7498.29,1.0158612700398424,1.0007854588937406,1.0077580837324716,1.016174409874589
184,2020-11-25,28.22,28.15,28.48,26.5,-0.07,-0.0025,519168,13511054.95,3981,7700.732,549.7328,159.6807,7486.68,1.0009764441937186,1.001284817479055,1.000960335992227,0.9984516469755105
185,2020-11-26,28.15,28.11,28.5,27.32,-0.04,-0.0014000000000000002,1397844,38768971.83,3982,7702.493,550.0528,159.6807,7486.68,1.0002286795592938,1.0005821009770566,1.0,1.0
186,2020-11-27,28.11,28.17,28.49,27.85,0.06,0.0021,662683,19698231.97,3983,7736.576,551.2971,159.7036,7505.38,1.0044249309931212,1.0022621464703023,1.0001434111949659,1.0024977693717376
187,2020-11-28,28.17,28.08,30.99,27.8,-0.09,-0.0032,229922,6821235.92,3984,7736.576,551.2971,159.7036,7505.38,1.0,1.0,1.0,1.0
188,2020-11-29,28.08,27.8,27.8,26.0,-0.28,-0.01,2144,59344.0,3985,7736.576,551.2971,159.7036,7505.38,1.0,1.0,1.0,1.0
189,2020-11-30,27.8,27.47,28.04,27.36,-0.33,-0.0119,307527,8721889.1,3986,7682.745,551.3198,158.7354,7472.06,0.9930420123837729,1.0000411756201872,0.9939375192544189,0.9955605179218108
190,2020-12-01,27.47,27.71,27.8,27.5,0.24,0.0087,83066,2301915.15,3987,7760.374,550.69,159.1436,7556.51,1.0101043311993305,0.9988576503147539,1.0025715750865907,1.0113021041051597
191,2020-12-02,27.71,28.0,28.0,28.0,0.29,0.0105,171000,4278000.0,3988,7775.396,550.9687,159.0292,7570.76,1.0019357314479946,1.0005060923568614,0.99928115236805,1.0018857911919656
192,2020-12-03,28.0,27.85,28.55,27.5,-0.15,-0.0054,57295,1610642.52,3989,7798.0830000000005,554.0076,158.1093,7567.44,1.0029177935117388,1.0055155583248196,0.9942155277144071,0.9995614707109985
193,2020-12-04,27.85,28.19,28.45,28.01,0.34,0.0122,42310,1192785.8,3990,7852.99,553.0064,158.6061,7634.77,1.0070410894574986,0.9981928045752441,1.0031421301593266,1.0088973285549672
194,2020-12-07,28.19,28.09,28.87,27.78,-0.1,-0.0035,89672,2518468.48,3993,7841.875,553.7585,157.8423,7620.0,0.9985846155413416,1.0013600204265267,0.9951842961903735,0.9980654296069167
195,2020-12-08,28.09,28.17,28.55,26.0,0.08,0.0028000000000000004,24192,680292.96,3994,7860.409000000001,554.1696,157.2727,7641.43,1.002363465370208,1.0007423813810532,0.9963913348956521,1.0028123359580052
196,2020-12-09,28.17,28.37,28.77,27.5,0.2,0.0071,32708,927463.0,3995,7817.46,553.4397,157.857,7581.06,0.9945360349569595,0.9986828941897933,1.0037152029563936,0.992099646270397
197,2020-12-10,28.37,28.38,28.78,28.02,0.01,0.0004,17717,287416.12,3996,7820.933000000001,554.4541,159.8641,7571.87,1.000444261946975,1.0018329006755389,1.012714672139975,0.9987877684650959
198,2020-12-11,28.38,28.44,28.98,26.0,0.06,0.0021,556122,12647768.63,3997,7801.141,554.9211,159.8218,7562.46,0.9974693556382593,1.0008422699011514,0.999735400255592,0.9987572422664415
199,2020-12-14,28.44,28.38,28.99,26.0,-0.06,-0.0021,173811,4712879.17,4000,7794.463000000001,555.0635,160.5002,7530.87,0.9991439713754694,1.0002566130572434,1.004244727565326,0.9958227878230099
200,2020-12-15,28.38,28.29,28.8,26.0,-0.09,-0.0032,126719,3374268.93,4001,7866.855,555.5013,161.6163,7628.28,1.0092876186595534,1.0007887385857654,1.006953885415719,1.0129347605256762
201,2020-12-16,28.29,28.44,28.98,27.02,0.15,0.0053,126500,3503600.0,4002,7899.789000000001,555.9919,162.2834,7641.82,1.0041864251978714,1.000883166250016,1.004127677715676,1.0017749741750435
202,2020-12-17,28.44,28.45,28.98,26.2,0.01,0.0004,134120,3589437.03,4003,7960.246,557.5698,164.0736,7686.18,1.0076529892127497,1.0028379909851204,1.0110313192846587,1.0058048998798717
203,2020-12-18,28.45,28.36,28.99,26.0,-0.09,-0.0032,55912,1584539.34,4004,7935.059,556.7043,165.0604,7659.75,0.9968359018050448,0.9984477279795283,1.0060143740370175,0.9965613607799974
204,2020-12-21,28.36,28.26,28.98,26.33,-0.1,-0.0035,10945,308409.16,4007,7871.718000000001,555.9866,164.3014,7630.07,0.9920175766809044,0.9987108057185834,0.9954016832626118,0.9961251999086131
205,2020-12-22,28.26,28.34,28.96,26.3,0.08,0.0028000000000000004,11576,326900.1,4008,7866.351,555.6922,163.4217,7614.83,0.9993181920388915,0.9994704908355705,0.994645815556045,0.9980026395563868
206,2020-12-23,28.34,28.16,28.77,26.0,-0.18,-0.0064,49956,1405806.6,4009,7891.298000000001,555.4962,164.4411,7620.63,1.0031713560709408,0.9996472867533504,1.0062378496858129,1.0007616716328533
207,2020-12-24,28.16,28.39,28.78,26.66,0.23,0.008199999999999999,442407,10676739.91,4010,7914.424,555.9688,164.4347,7648.39,1.0029305698504858,1.0008507708963625,0.9999610802895382,1.0036427434477202
208,2020-12-25,28.39,28.85,28.88,26.0,0.46,0.016200000000000003,309044,8448852.0,4011,7915.111999999999,555.9331,164.4347,7648.39,1.0000869298890227,0.9999357877636299,1.0,1.0
209,2020-12-28,28.85,28.88,28.88,26.4,0.03,0.001,1050,28960.0,4014,7967.29,555.818,163.3212,7715.1,1.0065921998324219,0.9997929606997676,0.9932283149481224,1.008722097068795
210,2020-12-29,28.88,28.24,28.87,26.5,-0.64,-0.0222,13361,376389.07,4015,7983.967,557.4482,164.6127,7697.93,1.002093183504052,1.002932974462864,1.0079077302885355,0.9977744941737632
211,2020-12-30,28.24,28.37,28.87,28.36,0.13,0.0046,21968,623271.56,4016,7996.331,558.9703,165.644,7709.1,1.0015486035951802,1.0027304779170512,1.0062650087143945,1.0014510394352767
212,2020-12-31,28.37,28.41,28.89,26.0,0.04,0.0014000000000000002,565105,15834782.89,4017,8008.468000000001,558.7254,166.63099999999997,7759.35,1.001517821110707,0.9995618729653437,1.0059585617348046,1.006518270615247
213,2021-01-04,28.41,27.94,28.86,26.0,-0.47,-0.0165,22155,617880.0,4021,7949.446,559.5641,167.8783,7645.27,0.9926300510909202,1.0015010951712595,1.0074854018760016,0.9852977375682241
214,2021-01-05,27.94,28.41,28.66,26.0,0.47,0.0168,12809,362587.14,4022,7991.971,559.3117,171.4972,7700.34,1.0053494293816199,0.9995489346082065,1.0215566871954267,1.0072031465206592
215,2021-01-06,28.41,29.69,31.2,26.0,1.28,0.0451,1488,42128.6,4023,8037.68,557.4265,171.3736,7744.43,1.0057193650977965,0.9966294286352316,0.9992792885248273,1.005725721201921
216,2021-01-07,29.69,29.04,29.66,28.45,-0.65,-0.0219,309975,7676966.0,4024,8141.861,556.174,171.4563,7861.1,1.0129615759771475,0.9977530669962765,1.0004825714112324,1.0150650209247163
217,2021-01-08,29.04,29.47,29.5,28.0,0.43,0.0148,281705,6931831.45,4025,8199.244,556.1311,170.0592,7905.28,1.0070478972804866,0.9999228658657182,0.9918515680088746,1.005620078614952
218,2021-01-11,29.47,30.49,31.99,27.0,1.02,0.0346,83665,2549113.1,4028,8129.984,553.3634,169.6976,7853.45,0.9915528797533041,0.9950232957660523,0.9978736816355716,0.993443622490285
219,2021-01-12,30.49,28.91,30.5,27.55,-1.58,-0.0518,155348,4490496.26,4029,8142.943,553.3005,172.1255,7856.72,1.0015939760767056,0.9998863314776513,1.0143072147160597,1.0004163775156143
220,2021-01-13,28.91,30.1,30.38,28.66,1.19,0.0412,1001,29556.0,4030,8159.298000000001,555.2697,172.1013,7874.75,1.0020084875947186,1.0035590063627267,0.9998594049109517,1.0022948507774236
221,2021-01-14,30.1,30.46,30.48,28.0,0.36,0.012,954,27968.0,4031,8154.507,554.9917,173.3869,7846.1,0.999412817132062,0.9994993423916344,1.0074700191108377,0.9963617892631512
222,2021-01-15,30.46,30.41,30.45,28.1,-0.05,-0.0016,1839,55006.1,4032,8085.246999999999,554.1684,171.7682,7789.79,0.9915065374277071,0.9985165543917143,0.9906642312654532,0.9928231860414728
223,2021-01-18,30.41,30.48,30.5,28.11,0.07,0.0023,1618,48263.84,4035,8081.521,553.6446,171.7682,7789.79,0.9995391606465456,0.9990547999488963,1.0,1.0
224,2021-01-19,30.48,31.1,31.49,29.11,0.62,0.0203,1919,58879.81,4036,8138.257,554.6504,170.8998,7853.47,1.0070204606286366,1.001816688901147,0.9949443494197412,1.0081748031718443
225,2021-01-20,31.1,31.65,31.99,31.48,0.55,0.0177,1049,33205.01,4037,8224.671999999999,554.9847,171.4377,7962.92,1.0106183670532891,1.0006027220029048,1.003147458335235,1.0139365146871382
226,2021-01-21,31.65,31.56,31.77,29.0,-0.09,-0.0028000000000000004,1380,41759.51,4038,8237.129,555.0088,171.4123,7966.11,1.0015145892748065,1.0000434246205345,0.9998518412227881,1.0004006068125761
227,2021-01-22,31.56,31.82,31.99,28.55,0.26,0.008199999999999999,4480,140913.65,4039,8207.683,554.7533,168.8999,7942.2,0.996425210774288,0.9995396469389315,0.9853429421342577,0.9969985350440805
228,2021-01-25,31.82,31.9,32.0,28.88,0.08,0.0025,1170,35983.87,4042,8211.412,555.3268,170.745,7970.92,1.0004543304121272,1.001033792858916,1.0109242219800012,1.0036161265140642
229,2021-01-26,31.9,31.28,31.88,29.0,-0.62,-0.0194,2500,77280.21,4043,8203.235,555.8737,171.8201,7959.1,0.9990041907530642,1.0009848255117526,1.0062965240563413,0.9985171096937367
230,2021-01-27,31.28,31.02,32.0,28.5,-0.26,-0.0083,37696,1167492.8,4044,8025.451,554.5757,171.7606,7754.74,0.9783275744264305,0.9976649371970647,0.9996537075697198,0.9743237300699827
231,2021-01-28,31.02,31.35,31.98,31.29,0.33,0.0106,4401,137951.3,4045,8074.045,554.2254,170.7791,7831.22,1.0060549868163173,0.9993683459264444,0.9942856510748099,1.0098623551531065
232,2021-01-29,31.35,31.35,34.33,28.5,0.0,0.0,22908,717243.55,4046,7928.875,553.8047,171.0062,7681.01,0.9820201646138955,0.9992409225560575,1.001329788012702,0.9808190805519447
233,2021-02-01,31.35,31.05,31.99,28.66,-0.3,-0.0096,39320,1219754.38,4049,8036.698,552.5796,174.2056,7804.31,1.0135987766234176,0.9977878483154802,1.0187092631729142,1.0160525764189865
234,2021-02-02,31.05,31.16,33.88,28.1,0.11,0.0035,28050,872771.85,4050,8138.245,551.1576,173.4993,7912.87,1.0126354132007946,0.9974266150976258,0.9959455953195534,1.0139102624062857
235,2021-02-03,31.16,31.01,32.22,29.11,-0.15,-0.0048,18503,573034.8,4051,8156.065,550.607,174.6601,7920.85,1.002189661284466,0.9990010116888527,1.0066905169069846,1.0010084836475261
236,2021-02-04,31.01,30.64,32.46,28.1,-0.37,-0.0119,9341,285402.57,4052,8215.575,549.4523,175.0213,8007.62,1.00729641070786,0.9979028599345814,1.002068016679253,1.0109546323942507
237,2021-02-05,30.64,30.85,32.18,28.0,0.21,0.0069,212541,7385585.27,4053,8263.097,549.7187,176.0748,8039.67,1.0057843790605039,1.0004848464552791,1.0060192673691717,1.0040024376781116
238,2021-02-08,30.85,30.93,32.48,28.1,0.08,0.0026000000000000003,210561,6925599.99,4056,8330.046,550.5713,178.3623,8099.33,1.0081021679885884,1.001550975071432,1.01299163764491,1.0074207025910267
239,2021-02-09,30.93,32.25,32.25,28.0,1.32,0.0427,849,25492.95,4057,8338.605,552.043,178.8569,8091.7,1.00102748532241,1.0026730416205858,1.0027730075245722,0.9990579467684364
240,2021-02-10,32.25,32.28,32.5,32.2,0.03,0.0009,3004,96966.8,4058,8345.048,552.8032,178.3399,8089.11,1.000772671208194,1.0013770666415478,0.9971094209952203,0.9996799189292732
241,2021-02-18,32.28,31.99,32.0,30.1,-0.29,-0.009000000000000001,857,26576.4,4066,8355.455,547.8215,181.9882,8102.24,0.9954752721562201,0.9999720719747194,1.0004617815311576,0.9956204810097962
242,2021-02-19,31.99,32.27,32.28,29.0,0.28,0.0088,854,26108.0,4067,8366.288,547.8624,182.118,8087.68,1.0012965182626201,1.0000746593552827,1.0007132330557695,0.9982029660933274
243,2021-02-22,32.27,32.17,32.25,29.11,-0.1,-0.0031,150970,5129858.9,4070,8311.92,547.8397,185.107,8025.81,0.9935015385556891,0.99995856623853,1.016412435893212,0.992350092980929
244,2021-02-23,32.17,32.09,32.09,29.0,-0.08,-0.0025,650,19498.0,4071,8315.436,547.7269,184.9332,8036.06,1.000423006958681,0.999794100354538,0.9990610835894915,1.001277129660433
245,2021-02-24,32.09,31.82,32.19,31.01,-0.27,-0.0084,3695,117572.17,4072,8354.966999999999,545.9423,186.9921,8127.38,1.0047539299202108,0.9967418069114371,1.011133209180396,1.011363777771694
246,2021-02-25,31.82,32.18,32.19,28.88,0.36,0.0113,860,26210.87,4073,8230.907,544.3751,185.9999,7929.56,0.9851513476953291,0.9971293669679011,0.9946938934853398,0.9756600528091464
247,2021-02-26,32.18,31.99,32.15,29.11,-0.19,-0.0059,2420,76254.13,4074,8132.047,544.2719999999999,182.0712,7892.81,0.9879891730036556,0.9998106085307722,0.9788779456333041,0.9953654427231776
248,2021-03-01,31.99,32.12,32.12,29.0,0.13,0.0041,1244,38572.0,4077,8301.846,543.9696,181.0135,8080.78,1.0208802285574592,0.9994443954493343,0.9941907341743229,1.0238153458654142
